entry_id,iso_3166-1_alpha2_code,zip_postal_code,location_name,admin_name1,admin_code1,admin_name2,admin_code2,admin_name3,admin_code3,estimated_latitude,estimated_longitude,location_accuracy
,AT,7000,KleinhÃ¶flein im Burgenland,Burgenland,1,Eisenstadt Stadt,101,Eisenstadt,10101,47.8415,16.5041,4
,AT,7000,Eisenstadt,Burgenland,1,Eisenstadt Stadt,101,Eisenstadt,10101,47.8457,16.5233,4
,AT,7000,Sankt Georgen am Leithagebirge,Burgenland,1,Eisenstadt Stadt,101,Eisenstadt,10101,47.85,16.55,4
,AT,7071,Rust,Burgenland,1,Rust Stadt,102,Rust,10201,47.8012,16.6716,4
,AT,2443,Stotzing,Burgenland,1,Eisenstadt-Umgebung,103,Stotzing,10321,47.9,16.55,4
,AT,2443,Leithaprodersdorf,Burgenland,1,Eisenstadt-Umgebung,103,Leithaprodersdorf,10306,47.9335,16.4791,4
,AT,2443,Loretto,Burgenland,1,Eisenstadt-Umgebung,103,Loretto,10320,47.9156,16.5179,4
,AT,2485,Wimpassing an der Leitha,Burgenland,1,Eisenstadt-Umgebung,103,Wimpassing an der Leitha,10318,47.9167,16.4333,4
,AT,2491,Steinbrunn / Å tikapron,Burgenland,1,Eisenstadt-Umgebung,103,Steinbrunn,10316,47.8333,16.4167,4
,AT,2491,Hornstein / VoriÅ¡tan,Burgenland,1,Eisenstadt-Umgebung,103,Hornstein,10304,47.8805,16.4445,4
,AT,2491,Neufeld an der Leitha,Burgenland,1,Eisenstadt-Umgebung,103,Neufeld an der Leitha,10309,47.8656,16.3786,4
,AT,7011,Siegendorf / Cindrof,Burgenland,1,Eisenstadt-Umgebung,103,Siegendorf,10315,47.781,16.5423,4
,AT,7012,Zagersdorf / CogrÅ¡tof,Burgenland,1,Eisenstadt-Umgebung,103,Zagersdorf,10323,47.7647,16.5138,4
,AT,7013,Klingenbach / Klimpuh,Burgenland,1,Eisenstadt-Umgebung,103,Klingenbach,10305,47.7728,16.5281,1
,AT,7033,Zillingtal / Celindof,Burgenland,1,Eisenstadt-Umgebung,103,Zillingtal,10322,47.7997,16.3994,3
,AT,7034,Zillingtal / Celindof,Burgenland,1,Eisenstadt-Umgebung,103,Zillingtal,10322,47.7997,16.3994,1
,AT,7035,Steinbrunn / Å tikapron,Burgenland,1,Eisenstadt-Umgebung,103,Steinbrunn,10316,47.8333,16.4167,4
,AT,7035,Zillingtal / Celindof,Burgenland,1,Eisenstadt-Umgebung,103,Zillingtal,10322,47.7997,16.3994,3
,AT,7041,Wulkaprodersdorf / VulkaprodrÅ¡tof,Burgenland,1,Eisenstadt-Umgebung,103,Wulkaprodersdorf,10319,47.7975,16.5045,4
,AT,7051,GroÃŸhÃ¶flein,Burgenland,1,Eisenstadt-Umgebung,103,GroÃŸhÃ¶flein,10303,47.8359,16.4804,4
,AT,7052,MÃ¼llendorf,Burgenland,1,Eisenstadt-Umgebung,103,MÃ¼llendorf,10308,47.8394,16.4626,4
,AT,7053,Hornstein / VoriÅ¡tan,Burgenland,1,Eisenstadt-Umgebung,103,Hornstein,10304,47.8805,16.4445,4
,AT,7061,Trausdorf an der Wulka / TrajÅ¡tof,Burgenland,1,Eisenstadt-Umgebung,103,Trausdorf an der Wulka,10317,47.8219,16.6317,1
,AT,7062,Sankt Margarethen im Burgenland,Burgenland,1,Eisenstadt-Umgebung,103,Sankt Margarethen im Burgenland,10313,47.8034,16.6088,4
,AT,7063,Oggau am Neusiedler See,Burgenland,1,Eisenstadt-Umgebung,103,Oggau am Neusiedler See,10310,47.8333,16.6667,4
,AT,7064,Oslip / Uzlop,Burgenland,1,Eisenstadt-Umgebung,103,Oslip,10311,47.8291,16.6196,4
,AT,7072,MÃ¶rbisch am See,Burgenland,1,Eisenstadt-Umgebung,103,MÃ¶rbisch am See,10307,47.75,16.6667,4
,AT,7081,SchÃ¼tzen am Gebirge,Burgenland,1,Eisenstadt-Umgebung,103,SchÃ¼tzen am Gebirge,10314,47.8523,16.6233,4
,AT,7082,Donnerskirchen,Burgenland,1,Eisenstadt-Umgebung,103,Donnerskirchen,10302,47.8942,16.6463,4
,AT,7083,Purbach am Neusiedler See,Burgenland,1,Eisenstadt-Umgebung,103,Purbach am Neusiedler See,10312,47.9129,16.6956,4
,AT,7091,Breitenbrunn,Burgenland,1,Eisenstadt-Umgebung,103,Breitenbrunn am Neusiedler See,10301,47.9445,16.7315,4
,AT,7521,Unterbildein,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Bildein,10426,47.1284,16.4679,4
,AT,7521,Winten,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Eberau,10403,47.1171,16.4445,4
,AT,7521,Gaas,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Eberau,10403,47.0824,16.463,4
,AT,7521,Eberau,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Eberau,10403,47.1076,16.4604,4
,AT,7521,Kulm im Burgenland,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Eberau,10403,47.104,16.4524,4
,AT,7521,Oberbildein,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Bildein,10426,47.1333,16.4667,4
,AT,7522,Deutsch Bieling,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Heiligenbrunn,10407,47.0167,16.4333,4
,AT,7522,Luising,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Heiligenbrunn,10407,47.0139,16.4794,4
,AT,7522,Reinersdorf,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Heiligenbrunn,10407,47.0104,16.3888,4
,AT,7522,Steinfurt,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Strem,10416,47.0667,16.4167,4
,AT,7522,Deutsch Ehrensdorf,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Strem,10416,47.0979,16.4142,4
,AT,7522,Hagensdorf im Burgenland,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Heiligenbrunn,10407,47.0145,16.4554,4
,AT,7522,Heiligenbrunn,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Heiligenbrunn,10407,47.027,16.4169,4
,AT,7522,Kroatisch Ehrensdorf,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Eberau,10403,47.1175,16.4024,4
,AT,7522,Sumetendorf,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Strem,10416,47.0445,16.3935,4
,AT,7522,Strem,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Strem,10416,47.045,16.4143,4
,AT,7533,Ollersdorf im Burgenland,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Ollersdorf im Burgenland,10412,47.1833,16.1667,4
,AT,7534,Rauchwart,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Rauchwart,10427,47.1333,16.2333,4
,AT,7534,Olbendorf,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Olbendorf,10411,47.1833,16.2,4
,AT,7535,Rauchwart,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Rauchwart,10427,47.1333,16.2333,4
,AT,7535,Gamischdorf,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Sankt Michael im Burgenland,10413,47.1078,16.2591,4
,AT,7535,Schallendorf im Burgenland,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Sankt Michael im Burgenland,10413,47.1167,16.25,4
,AT,7535,Sankt Michael im Burgenland,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Sankt Michael im Burgenland,10413,47.1333,16.2667,4
,AT,7536,GÃ¼ttenbach / Pinkovac,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,GÃ¼ttenbach,10406,47.1667,16.3,4
,AT,7537,Neuberg im Burgenland / Nova Gora,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Neuberg im Burgenland,10409,47.1591,16.2209,1
,AT,7540,GÃ¼ssing,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,GÃ¼ssing,10405,47.0594,16.3243,4
,AT,7540,Sulz im Burgenland,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Gerersdorf-Sulz,10404,47.0748,16.2696,4
,AT,7540,Rehgraben,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Gerersdorf-Sulz,10404,47.0833,16.2333,4
,AT,7540,Neustift bei GÃ¼ssing,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Neustift bei GÃ¼ssing,10410,47.0167,16.2667,4
,AT,7540,Glasing,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,GÃ¼ssing,10405,47.0433,16.3575,4
,AT,7540,Urbersdorf,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,GÃ¼ssing,10405,47.0576,16.3729,4
,AT,7540,Inzenhof,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Inzenhof,10421,47.0167,16.3167,4
,AT,7540,Tschanigraben,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Tschanigraben,10423,47.0677,16.2921,4
,AT,7540,KleinmÃ¼rbisch,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,KleinmÃ¼rbisch,10422,47.033,16.3245,4
,AT,7540,GroÃŸmÃ¼rbisch,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,GroÃŸmÃ¼rbisch,10420,47.0164,16.362,4
,AT,7540,Sankt Nikolaus,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,GÃ¼ssing,10405,47.0462,16.3323,4
,AT,7540,Moschendorf,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Moschendorf,10428,47.0584,16.4773,4
,AT,7540,Krottendorf,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,GÃ¼ssing,10405,47.0595,16.3071,4
,AT,7542,Gerersdorf bei GÃ¼ssing,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Gerersdorf-Sulz,10404,47.0667,16.25,4
,AT,7542,Sulz im Burgenland,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Gerersdorf-Sulz,10404,47.0748,16.2696,4
,AT,7542,Steingraben,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,GÃ¼ssing,10405,47.0643,16.2743,4
,AT,7543,Kukmirn,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Kukmirn,10408,47.0754,16.2103,4
,AT,7543,EisenhÃ¼ttl,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Kukmirn,10408,47.1,16.2,4
,AT,7543,Neusiedl,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Kukmirn,10408,47.1,16.1833,4
,AT,7543,Limbach,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Kukmirn,10408,47.0667,16.1667,4
,AT,7544,Hasendorf im Burgenland,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Tobaj,10417,47.0833,16.3,4
,AT,7544,Tudersdorf,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Tobaj,10417,47.1,16.2833,4
,AT,7544,Kroatisch Tschantschendorf,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Tobaj,10417,47.0974,16.2864,4
,AT,7544,Tobaj,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Tobaj,10417,47.0833,16.3,4
,AT,7544,Deutsch Tschantschendorf,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Tobaj,10417,47.1,16.2833,4
,AT,7544,Punitz,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Tobaj,10417,47.1167,16.35,4
,AT,7551,Bocksdorf,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Bocksdorf,10401,47.1333,16.1667,4
,AT,7551,Stegersbach,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Stegersbach,10414,47.1667,16.1667,4
,AT,7551,Rohr im Burgenland,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Rohr im Burgenland,10425,47.1167,16.1667,4
,AT,7551,Heugraben,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Heugraben,10424,47.1167,16.1833,4
,AT,7552,Stinatz / Stinjaki,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Stinatz,10415,47.2,16.1167,4
,AT,8291,Burgauberg,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Burgauberg-Neudauberg,10402,47.1477,16.1235,4
,AT,8292,Neudauberg,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Burgauberg-Neudauberg,10402,47.1717,16.1195,4
,AT,8292,Hackerberg,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,Hackerberg,10418,47.2,16.1167,4
,AT,8293,WÃ¶rterberg,Burgenland,1,Politischer Bezirk GÃ¼ssing,104,WÃ¶rterberg,10419,47.2167,16.1,4
,AT,7561,Heiligenkreuz im Lafnitztal,Burgenland,1,Politischer Bezirk Jennersdorf,105,Heiligenkreuz im Lafnitztal,10503,46.9892,16.2608,4
,AT,7561,Poppendorf im Burgenland,Burgenland,1,Politischer Bezirk Jennersdorf,105,Heiligenkreuz im Lafnitztal,10503,46.9969,16.225,4
,AT,7562,Eltendorf,Burgenland,1,Politischer Bezirk Jennersdorf,105,Eltendorf,10502,47,16.2,4
,AT,7562,Zahling,Burgenland,1,Politischer Bezirk Jennersdorf,105,Eltendorf,10502,47.0333,16.2,4
,AT,7563,KÃ¶nigsdorf,Burgenland,1,Politischer Bezirk Jennersdorf,105,KÃ¶nigsdorf,10511,47,16.1667,4
,AT,7564,Rudersdorf,Burgenland,1,Politischer Bezirk Jennersdorf,105,Rudersdorf,10508,47.05,16.1167,4
,AT,7564,Dobersdorf,Burgenland,1,Politischer Bezirk Jennersdorf,105,Rudersdorf,10508,47.0167,16.1333,4
,AT,7571,Rudersdorf,Burgenland,1,Politischer Bezirk Jennersdorf,105,Rudersdorf,10508,47.05,16.1167,4
,AT,7572,Rohrbrunn,Burgenland,1,Politischer Bezirk Jennersdorf,105,Deutsch Kaltenbrunn,10501,47.1244,16.1151,4
,AT,7572,Deutsch Kaltenbrunn,Burgenland,1,Politischer Bezirk Jennersdorf,105,Deutsch Kaltenbrunn,10501,47.0879,16.1079,4
,AT,8282,Henndorf im Burgenland,Burgenland,1,Politischer Bezirk Jennersdorf,105,Jennersdorf,10504,46.982,16.1459,4
,AT,8350,Welten,Burgenland,1,Politischer Bezirk Jennersdorf,105,Sankt Martin an der Raab,10509,46.9292,16.0825,4
,AT,8380,Neumarkt an der Raab,Burgenland,1,Politischer Bezirk Jennersdorf,105,Sankt Martin an der Raab,10509,46.9269,16.1667,4
,AT,8380,Jennersdorf,Burgenland,1,Politischer Bezirk Jennersdorf,105,Jennersdorf,10504,46.9385,16.1416,4
,AT,8380,Grieselstein,Burgenland,1,Politischer Bezirk Jennersdorf,105,Jennersdorf,10504,46.9525,16.12,4
,AT,8380,Henndorf im Burgenland,Burgenland,1,Politischer Bezirk Jennersdorf,105,Jennersdorf,10504,46.982,16.1459,4
,AT,8380,Rax,Burgenland,1,Politischer Bezirk Jennersdorf,105,Jennersdorf,10504,46.9333,16.1667,4
,AT,8382,Weichselbaum,Burgenland,1,Politischer Bezirk Jennersdorf,105,Weichselbaum,10510,46.9425,16.1875,4
,AT,8382,Krobotek,Burgenland,1,Politischer Bezirk Jennersdorf,105,Weichselbaum,10510,46.9715,16.1921,4
,AT,8382,Wallendorf,Burgenland,1,Politischer Bezirk Jennersdorf,105,Mogersdorf,10506,46.9719,16.2333,4
,AT,8382,Rosendorf,Burgenland,1,Politischer Bezirk Jennersdorf,105,Weichselbaum,10510,46.9797,16.2103,4
,AT,8382,Deutsch Minihof,Burgenland,1,Politischer Bezirk Jennersdorf,105,Mogersdorf,10506,46.9708,16.2426,4
,AT,8382,Maria Bild,Burgenland,1,Politischer Bezirk Jennersdorf,105,Weichselbaum,10510,46.9589,16.1897,4
,AT,8382,Mogersdorf,Burgenland,1,Politischer Bezirk Jennersdorf,105,Mogersdorf,10506,46.9492,16.2322,4
,AT,8383,Oberdrosen,Burgenland,1,Politischer Bezirk Jennersdorf,105,Sankt Martin an der Raab,10509,46.889,16.1203,4
,AT,8383,Gritsch,Burgenland,1,Politischer Bezirk Jennersdorf,105,Sankt Martin an der Raab,10509,46.9244,16.1053,4
,AT,8383,Eisenberg an der Raab,Burgenland,1,Politischer Bezirk Jennersdorf,105,Sankt Martin an der Raab,10509,46.9,16.1333,4
,AT,8383,Doiber,Burgenland,1,Politischer Bezirk Jennersdorf,105,Sankt Martin an der Raab,10509,46.9222,16.1153,4
,AT,8383,Welten,Burgenland,1,Politischer Bezirk Jennersdorf,105,Sankt Martin an der Raab,10509,46.9292,16.0825,4
,AT,8383,Sankt Martin an der Raab,Burgenland,1,Politischer Bezirk Jennersdorf,105,Sankt Martin an der Raab,10509,46.9225,16.1361,4
,AT,8384,Tauka,Burgenland,1,Politischer Bezirk Jennersdorf,105,Minihof-Liebau,10505,46.8647,16.0789,4
,AT,8384,Minihof-Liebau,Burgenland,1,Politischer Bezirk Jennersdorf,105,Minihof-Liebau,10505,46.9173,16.1252,3
,AT,8384,Oberdrosen,Burgenland,1,Politischer Bezirk Jennersdorf,105,Sankt Martin an der Raab,10509,46.889,16.1203,4
,AT,8384,Bonisdorf,Burgenland,1,Politischer Bezirk Jennersdorf,105,Neuhaus am Klausenbach,10507,46.8444,16.0497,4
,AT,8384,Windisch-Minihof,Burgenland,1,Politischer Bezirk Jennersdorf,105,Minihof-Liebau,10505,46.8908,16.0954,4
,AT,8385,Krottendorf bei Neuhaus am Klausenbach,Burgenland,1,Politischer Bezirk Jennersdorf,105,Neuhaus am Klausenbach,10507,46.85,16.0167,4
,AT,8385,MÃ¼hlgraben,Burgenland,1,Politischer Bezirk Jennersdorf,105,MÃ¼hlgraben,10512,46.8897,16.0408,4
,AT,8385,Welten,Burgenland,1,Politischer Bezirk Jennersdorf,105,Sankt Martin an der Raab,10509,46.9292,16.0825,4
,AT,8385,Kalch,Burgenland,1,Politischer Bezirk Jennersdorf,105,Neuhaus am Klausenbach,10507,46.85,16.0167,4
,AT,8385,Neuhaus am Klausenbach,Burgenland,1,Politischer Bezirk Jennersdorf,105,Neuhaus am Klausenbach,10507,46.8667,16.0333,4
,AT,8385,Bonisdorf,Burgenland,1,Politischer Bezirk Jennersdorf,105,Neuhaus am Klausenbach,10507,46.8444,16.0497,4
,AT,7020,Loipersbach im Burgenland,Burgenland,1,Politischer Bezirk Mattersburg,106,Loipersbach im Burgenland,10604,47.6966,16.4792,4
,AT,7021,Baumgarten / Pajngrt,Burgenland,1,Politischer Bezirk Mattersburg,106,Baumgarten,10617,47.7389,16.5006,4
,AT,7021,DraÃŸburg / Rasporak,Burgenland,1,Politischer Bezirk Mattersburg,106,DraÃŸburg,10601,47.7465,16.4868,4
,AT,7022,Schattendorf,Burgenland,1,Politischer Bezirk Mattersburg,106,Schattendorf,10612,47.7097,16.5098,4
,AT,7023,Zemendorf,Burgenland,1,Politischer Bezirk Mattersburg,106,Zemendorf-StÃ¶ttera,10618,47.7628,16.4511,4
,AT,7023,PÃ¶ttelsdorf,Burgenland,1,Politischer Bezirk Mattersburg,106,PÃ¶ttelsdorf,10608,47.7537,16.4386,4
,AT,7023,StÃ¶ttera,Burgenland,1,Politischer Bezirk Mattersburg,106,Zemendorf-StÃ¶ttera,10618,47.7679,16.4611,4
,AT,7024,Hirm,Burgenland,1,Politischer Bezirk Mattersburg,106,Hirm,10603,47.7865,16.4546,4
,AT,7031,Krensdorf,Burgenland,1,Politischer Bezirk Mattersburg,106,Krensdorf,10619,47.7855,16.4149,4
,AT,7032,SigleÃŸ,Burgenland,1,Politischer Bezirk Mattersburg,106,SigleÃŸ,10614,47.7753,16.395,4
,AT,7033,PÃ¶ttsching,Burgenland,1,Politischer Bezirk Mattersburg,106,PÃ¶ttsching,10609,47.8045,16.3711,4
,AT,7042,Antau / Otava,Burgenland,1,Politischer Bezirk Mattersburg,106,Antau,10616,47.7738,16.4798,4
,AT,7201,NeudÃ¶rfl,Burgenland,1,Politischer Bezirk Mattersburg,106,NeudÃ¶rfl,10607,47.7966,16.2977,4
,AT,7202,PÃ¶ttsching,Burgenland,1,Politischer Bezirk Mattersburg,106,PÃ¶ttsching,10609,47.8045,16.3711,4
,AT,7202,Wiesen,Burgenland,1,Politischer Bezirk Mattersburg,106,Wiesen,10615,47.7378,16.338,4
,AT,7202,Bad Sauerbrunn,Burgenland,1,Politischer Bezirk Mattersburg,106,Bad Sauerbrunn,10611,47.7744,16.3284,4
,AT,7203,Wiesen,Burgenland,1,Politischer Bezirk Mattersburg,106,Wiesen,10615,47.7378,16.338,4
,AT,7210,Mattersburg,Burgenland,1,Politischer Bezirk Mattersburg,106,Mattersburg,10606,47.7333,16.4,4
,AT,7210,Walbersdorf,Burgenland,1,Politischer Bezirk Mattersburg,106,Mattersburg,10606,47.7333,16.4,4
,AT,7212,Forchtenstein,Burgenland,1,Politischer Bezirk Mattersburg,106,Forchtenstein,10602,47.7116,16.3453,4
,AT,7221,Marz,Burgenland,1,Politischer Bezirk Mattersburg,106,Marz,10605,47.7167,16.4167,4
,AT,7222,Rohrbach bei Mattersburg,Burgenland,1,Politischer Bezirk Mattersburg,106,Rohrbach bei Mattersburg,10610,47.7052,16.4301,4
,AT,7223,Sieggraben,Burgenland,1,Politischer Bezirk Mattersburg,106,Sieggraben,10613,47.6513,16.3799,4
,AT,2413,Edelstal,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Edelstal,10727,48.1,16.9833,4
,AT,2421,Kittsee,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Kittsee,10711,48.0925,17.0639,4
,AT,2422,Pama / Bijelo Selo,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Pama,10715,48.05,17.0333,4
,AT,2423,Deutsch Jahrndorf,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Deutsch Jahrndorf,10704,48.0167,17.1,4
,AT,2424,Zurndorf,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Zurndorf,10724,47.9831,17.0031,4
,AT,2425,Nickelsdorf,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Nickelsdorf,10714,47.9406,17.0694,4
,AT,2460,Bruckneudorf,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Bruckneudorf,10703,48.0167,16.7833,4
,AT,2462,KÃ¶nigshof,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Bruckneudorf,10703,48.0339,16.7207,4
,AT,2462,Kaisersteinbruch,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Bruckneudorf,10703,47.9881,16.7029,4
,AT,2471,Parndorf / Pandrof,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Parndorf,10717,47.9996,16.8605,4
,AT,2473,Potzneusiedl,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Potzneusiedl,10726,48.045,16.9477,4
,AT,2474,Gattendorf,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Gattendorf,10706,48.0167,16.9833,4
,AT,2475,Neudorf / Novo Selo,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Neudorf,10725,48.0167,16.9333,4
,AT,7092,Winden am See,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Winden am See,10723,47.95,16.75,4
,AT,7093,Jois,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Jois,10710,47.9617,16.796,4
,AT,7100,Neusiedl am See,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Neusiedl am See,10713,47.949,16.8417,4
,AT,7100,Weiden am See,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Weiden am See,10722,47.9253,16.869,4
,AT,7111,Parndorf / Pandrof,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Parndorf,10717,47.9996,16.8605,4
,AT,7121,Weiden am See,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Weiden am See,10722,47.9253,16.869,4
,AT,7122,Gols,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Gols,10707,47.8969,16.9111,4
,AT,7123,MÃ¶nchhof,Burgenland,1,Politischer Bezirk Neusiedl am See,107,MÃ¶nchhof,10712,47.8802,16.9413,4
,AT,7131,Halbturn,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Halbturn,10708,47.8702,16.9754,4
,AT,7132,Frauenkirchen,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Frauenkirchen,10705,47.8368,16.9258,4
,AT,7132,Apetlon,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Apetlon,10702,47.7439,16.8302,4
,AT,7141,Podersdorf am See,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Podersdorf am See,10718,47.8541,16.8371,4
,AT,7142,Illmitz,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Illmitz,10709,47.7615,16.8002,4
,AT,7143,Apetlon,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Apetlon,10702,47.7439,16.8302,4
,AT,7151,Wallern im Burgenland,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Wallern im Burgenland,10721,47.7285,16.9371,4
,AT,7152,Pamhagen,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Pamhagen,10716,47.7009,16.9078,4
,AT,7152,Wallern im Burgenland,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Wallern im Burgenland,10721,47.7285,16.9371,4
,AT,7161,Sankt AndrÃ¤ am Zicksee,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Sankt AndrÃ¤ am Zicksee,10719,47.7841,16.9419,4
,AT,7161,Apetlon,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Apetlon,10702,47.7439,16.8302,4
,AT,7162,Tadten,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Tadten,10720,47.7667,16.9833,4
,AT,7163,Andau,Burgenland,1,Politischer Bezirk Neusiedl am See,107,Andau,10701,47.7744,17.0329,4
,AT,2812,Landsee,Burgenland,1,Politischer Bezirk Oberpullendorf,108,Markt Sankt Martin,10812,47.5583,16.3314,4
,AT,7301,Girm,Burgenland,1,Politischer Bezirk Oberpullendorf,108,Deutschkreutz,10801,47.6,16.6067,4
,AT,7301,Deutschkreutz,Burgenland,1,Politischer Bezirk Oberpullendorf,108,Deutschkreutz,10801,47.6,16.6333,4
,AT,7302,Kroatisch Minihof / Mjenovo,Burgenland,1,Politischer Bezirk Oberpullendorf,108,Nikitsch,10815,47.5255,16.6445,4
,AT,7302,Nikitsch / FileÅ¾,Burgenland,1,Politischer Bezirk Oberpullendorf,108,Nikitsch,10815,47.5362,16.6602,4
,AT,7304,Mitterpullendorf,Burgenland,1,Politischer Bezirk Oberpullendorf,108,Oberpullendorf,10816,47.4933,16.5213,4
,AT,7304,GroÃŸwarasdorf / Veliki BoriÅ¡tof,Burgenland,1,Politischer Bezirk Oberpullendorf,108,GroÃŸwarasdorf,10804,47.5391,16.553,4
,AT,7304,Kleinwarasdorf / Mali BoriÅ¡tof,Burgenland,1,Politischer Bezirk Oberpullendorf,108,GroÃŸwarasdorf,10804,47.5374,16.589,4
,AT,7304,Langental / Longitolj,Burgenland,1,Politischer Bezirk Oberpullendorf,108,GroÃŸwarasdorf,10804,47.5036,16.5436,4
,AT,7304,Nebersdorf / Å uÅ¡evo,Burgenland,1,Politischer Bezirk Oberpullendorf,108,GroÃŸwarasdorf,10804,47.5129,16.5705,4
,AT,7311,Neckenmarkt,Burgenland,1,Politischer Bezirk Oberpullendorf,108,Neckenmarkt,10813,47.5996,16.5467,4
,AT,7311,Haschendorf,Burgenland,1,Politischer Bezirk Oberpullendorf,108,Neckenmarkt,10813,47.5979,16.5729,4
,AT,7312,Horitschon,Burgenland,1,Politischer Bezirk Oberpullendorf,108,Horitschon,10805,47.5873,16.547,4
,AT,7312,Unterpetersdorf,Burgenland,1,Politischer Bezirk Oberpullendorf,108,Horitschon,10805,47.5905,16.582,4
